AllowIPNPayment,AllowOnlinePayment,AllowOnlineCreditCardPayment,AllowOnlineACHPayment,domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,DueDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TxnTaxCodeRef_value,TxnTaxDetail_TotalTax,TxnTaxDetail_TaxLine,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,SalesTermRef_value,SalesTermRef_name,BillEmail_Address,PrivateNote,DeliveryInfo_DeliveryType
False,False,False,False,QBO,False,616,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9102,2023-08-21,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-09-20,884,False,NotSet,NeedToSend,432,2023-08-21 00:49:23,2023-08-24 03:59:23,AUD,Australian Dollar,,,,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,million citizen draw rich that,Email
False,False,False,False,QBO,False,617,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2411,2021-08-11,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-09-10,9,False,NotSet,NeedToSend,3,2021-08-11 07:13:49,2021-08-14 10:23:49,AUD,Australian Dollar,,,,33,Cathy Quon,Thank you for your business and have a great day!,5.0,12 Bagot Pl,Melbourne,VIC,3001,INVALID,INVALID,,,,,,,,3,Net 30,,ready everybody key,Email
False,False,False,False,QBO,False,618,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8904,2023-02-14,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-03-16,391,False,NeedToPrint,NeedToSend,34,2023-02-14 15:32:18,2023-02-17 18:42:18,USD,United States Dollar,2.0,31.28,"[{'Amount': 31.28, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 359.72}}]",24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,5647 Cypress Hill Ave.,Middlefield,CA,94303,37.4238562,-122.1141681,25.0,5647 Cypress Hill Ave.,Middlefield,CA,94303.0,37.4238562,-122.1141681,3,Net 30,Familiystore@intuit.com,figure you boy example,Email
False,False,False,False,QBO,False,619,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8070,2021-08-14,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 16.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 291.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-09-13,369,False,NeedToPrint,NeedToSend,59,2021-08-14 01:54:24,2021-08-17 05:04:24,AUD,Australian Dollar,2.0,29.52,"[{'Amount': 29.52, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 339.48}}]",33,Cathy Quon,Thank you for your business and have a great day!,5.0,12 Bagot Pl,Melbourne,VIC,3001,INVALID,INVALID,,,,,,,,3,Net 30,,though catch well,Email
False,False,False,False,QBO,False,620,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7266,2022-03-01,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-03-31,173,False,NotSet,NotSet,166,2022-03-01 11:01:35,2022-03-04 14:11:35,AUD,Australian Dollar,2.0,13.84,"[{'Amount': 13.84, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 159.16}}]",52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,forget short,
False,False,False,False,QBO,False,621,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6395,2021-08-14,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 300.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 15, 'Qty': 20, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 84.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 7, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 384.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-09-13,652,False,NeedToPrint,NotSet,49,2021-08-14 06:08:06,2021-08-17 09:18:06,USD,United States Dollar,,,,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,500 Red Rock Rd.,Bayshore,CA,94326,INVALID,INVALID,21.0,500 Red Rock Rd.,Bayshore,CA,94326.0,INVALID,INVALID,3,Net 30,qbwebsamplecompany@yahoo.com,,
False,False,False,False,QBO,False,622,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5171,2022-01-04,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-02-03,960,False,NeedToPrint,NeedToSend,166,2022-01-04 02:19:05,2022-01-07 05:29:05,AUD,Australian Dollar,2.0,76.8,"[{'Amount': 76.8, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 883.2}}]",51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,17 Keystroke Road,Sydney,NSW,2001,INVALID,INVALID,,,,,,,,3,Net 30,,condition drive upon executive,Email
False,False,False,False,QBO,False,623,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2744,2023-08-17,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-09-16,860,False,NeedToPrint,NotSet,801,2023-08-17 13:20:07,2023-08-20 16:30:07,USD,United States Dollar,,,,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,789 Sugar Lane,Middlefield,CA,94303,37.4530553,-122.1178261,,,,,,,,3,Net 30,qbwebsamplecompany@yahoo.com,produce,
False,False,False,False,QBO,False,624,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6714,2023-01-13,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-02-12,458,False,NeedToPrint,NeedToSend,145,2023-01-13 14:11:53,2023-01-16 17:21:53,AUD,Australian Dollar,2.0,36.64,"[{'Amount': 36.64, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 421.36}}]",51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,17 Keystroke Road,Sydney,NSW,2001,INVALID,INVALID,,,,,,,,3,Net 30,,environment,Email
False,False,False,False,QBO,False,625,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5892,2021-03-31,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",2021-04-30,623,False,NeedToPrint,NeedToSend,34,2021-03-31 03:05:44,2021-04-03 06:15:44,AUD,Australian Dollar,2.0,49.84,"[{'Amount': 49.84, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 573.16}}]",37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,101 River St,Melbourne,VIC,3001,-37.840717,144.88504,8.0,101 River St,Melbourne,VIC,3001.0,-37.840717,144.88504,3,Net 30,,,Email
False,False,False,False,QBO,False,626,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3100,2023-09-30,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-10-30,568,False,NotSet,NotSet,49,2023-09-30 12:31:41,2023-10-03 15:41:41,USD,United States Dollar,,,,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,7.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,3,Net 30,Sporting_goods@intuit.com,,
False,False,False,False,QBO,False,627,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8670,2022-03-06,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-04-05,844,False,NotSet,NeedToSend,828,2022-03-06 00:55:39,2022-03-09 04:05:39,AUD,Australian Dollar,,,,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,49.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,3,Net 30,,consider nature candidate sing meeting,Email
False,False,False,False,QBO,False,628,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7484,2021-11-21,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-12-21,89,False,NotSet,NotSet,72,2021-11-21 19:19:42,2021-11-24 22:29:42,USD,United States Dollar,,,,13,John Melton,Thank you for your business and have a great day!,13.0,85 Pine St.,Menlo Park,CA,94304,37.4451342,-122.1409626,13.0,85 Pine St.,Menlo Park,CA,94304.0,37.4451342,-122.1409626,3,Net 30,John@Melton.com,back rich lot,
False,False,False,False,QBO,False,629,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6113,2023-11-20,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-12-20,129,False,NotSet,NotSet,60,2023-11-20 10:20:27,2023-11-23 13:30:27,USD,United States Dollar,,,,3,Cool Cars,Thank you for your business and have a great day!,4.0,65 Ocean Dr.,Half Moon Bay,CA,94213,37.4300318,-122.4336537,,,,,,,,3,Net 30,Cool_Cars@intuit.com,sometimes up picture,
False,False,False,False,QBO,False,630,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1760,2021-12-01,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2021-12-31,255,False,NotSet,NeedToSend,235,2021-12-01 07:01:48,2021-12-04 10:11:48,USD,United States Dollar,2.0,20.4,"[{'Amount': 20.4, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 234.6}}]",31,Alex Blakey,Thank you for your business and have a great day!,43.0,Unit 345,San Francisco,,12345,32.5119363,-116.8832201,,,,,,,,3,Net 30,,big,Email
False,False,False,False,QBO,False,631,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2402,2022-12-22,"[{'TxnId': '94', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Concrete for fountain installation', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 15, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Rocks', 'Amount': 72.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 422.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-01-21,939,False,NeedToPrint,NotSet,431,2022-12-22 02:08:01,2022-12-25 05:18:01,USD,United States Dollar,2.0,75.12,"[{'Amount': 75.12, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 863.88}}]",2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,12 Ocean Dr.,Half Moon Bay,CA,94213,37.4307072,-122.4295234,,,,,,,,3,Net 30,Surf@Intuit.com,century policy activity grow all,
False,False,False,False,QBO,False,632,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4955,2022-08-28,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-09-27,834,False,NeedToPrint,NeedToSend,192,2022-08-28 22:52:08,2022-09-01 02:02:08,AUD,Australian Dollar,2.0,66.72,"[{'Amount': 66.72, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 767.28}}]",44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,,,,,,,3,Net 30,,,Email
False,False,False,False,QBO,False,633,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3293,2023-05-15,"[{'TxnId': '128', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 90.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 30, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 365.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2023-06-14,175,False,NeedToPrint,NotSet,2,2023-05-15 19:53:28,2023-05-18 23:03:28,AUD,Australian Dollar,2.0,14.0,"[{'Amount': 14.0, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 161.0}}]",55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,11 Chain Road,Melbourne,VIC,3001,-38.066621,145.297772,48.0,11 Chain Road,Melbourne,VIC,3001.0,-38.066621,145.297772,3,Net 30,,,
False,False,False,False,QBO,False,634,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3447,2022-09-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",2022-10-08,404,False,NotSet,NotSet,21,2022-09-08 18:34:56,2022-09-11 21:44:56,AUD,Australian Dollar,2.0,32.32,"[{'Amount': 32.32, 'DetailType': 'TaxLineDetail', 'TaxLineDetail': {'TaxRateRef': {'value': '3'}, 'PercentBased': True, 'TaxPercent': 8, 'NetAmountTaxable': 371.68}}]",35,Charlie Whitehead,Thank you for your business and have a great day!,6.0,14 Kerr St,Melbourne,VIC,3001,-37.7964762,144.9760071,,,,,,,,3,Net 30,,culture billion financial,
