domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,EmailStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,DepositToAccountRef_value,DepositToAccountRef_name,ShipAddr_Id,ShipAddr_Line1,ShipAddr_City,ShipAddr_CountrySubDivisionCode,ShipAddr_PostalCode,ShipAddr_Lat,ShipAddr_Long,ShipAddr_Country,PaymentMethodRef_value,PaymentMethodRef_name,PaymentRefNum
QBO,False,110,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5370,2022-12-11,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",959,False,NotSet,NeedToSend,472,2022-12-11 19:01:02,2022-12-14 22:11:02,USD,United States Dollar,76.72,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,25 Court St.,Tucson,AZ,85719,32.2841116,-110.9744298,Dukes_bball@intuit.com,49,Plants and Soil,6.0,25 Court St.,Tucson,AZ,85719.0,32.2841116,-110.9744298,,1.0,Cash,
QBO,False,111,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4438,2023-07-12,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",586,False,NotSet,NeedToSend,438,2023-07-12 08:52:55,2023-07-15 12:02:55,USD,United States Dollar,46.88,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,789 Sugar Lane,Middlefield,CA,94303,37.4530553,-122.1178261,qbwebsamplecompany@yahoo.com,28,Disposal Fees,,,,,,,,,1.0,Cash,
QBO,False,112,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7657,2021-10-20,"[{'TxnId': '33', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 50.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",318,False,NeedToPrint,NotSet,217,2021-10-20 23:27:42,2021-10-24 02:37:42,AUD,Australian Dollar,,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,67,Sprinklers and Drip Systems,,,,,,,,,,,
QBO,False,113,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5754,2020-12-22,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",255,False,NotSet,NeedToSend,24,2020-12-22 23:43:21,2020-12-26 02:53:21,GBP,British Pound Sterling,,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,Boveney,Windsor,,SL4 6QP,51.4910429,-0.651005,,39,Depreciation,,,,,,,,,,,
QBO,False,114,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6964,2023-02-15,"[{'TxnId': '4', 'TxnType': 'TimeActivity'}, {'TxnId': '5', 'TxnType': 'TimeActivity'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Tree and Shrub Trimming', 'Amount': 30.0, 'LinkedTxn': [{'TxnId': '4', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '18', 'name': 'Trimming'}, 'UnitPrice': 15, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Garden Lighting', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '5', 'TxnType': 'TimeActivity'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-04', 'ItemRef': {'value': '8', 'name': 'Lighting'}, 'UnitPrice': 15, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",846,False,NotSet,NotSet,747,2023-02-15 13:18:36,2023-02-18 16:28:36,AUD,Australian Dollar,,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,61,Maintenance and Repairs,,,,,,,,,1.0,Cash,
QBO,False,115,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5504,2023-03-07,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",721,False,NotSet,NotSet,231,2023-03-07 21:30:14,2023-03-11 00:40:14,USD,United States Dollar,,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,56,Fuel,,,,,,,,,,,
QBO,False,116,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7160,2022-07-16,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",907,False,NeedToPrint,NotSet,608,2022-07-16 13:29:57,2022-07-19 16:39:57,USD,United States Dollar,,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,135 Broadway,Menlo Park,CA,94304,37.4846734,-122.1989488,Dream_Wedding@intuit.com,15,Office Expenses,29.0,135 Broadway,Menlo Park,CA,94304.0,37.4846734,-122.1989488,,2.0,Cheque,60668.0
QBO,False,117,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8857,2023-07-24,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sod', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': '2 cubic ft. bag', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Weekly Gardening Service', 'Amount': 87.5, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '5', 'LineNum': 5, 'Description': 'Fountain Pump', 'Amount': 15.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 15, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 477.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",244,False,NeedToPrint,NotSet,10,2023-07-24 03:24:48,2023-07-27 06:34:48,USD,United States Dollar,,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,25 Court St.,Tucson,AZ,85719,32.2841116,-110.9744298,Dukes_bball@intuit.com,53,Maintenance and Repair,6.0,25 Court St.,Tucson,AZ,85719.0,32.2841116,-110.9744298,,1.0,Cash,
QBO,False,118,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4315,2021-11-15,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",590,False,NeedToPrint,NotSet,333,2021-11-15 01:48:06,2021-11-18 04:58:06,AUD,Australian Dollar,47.2,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,59,Cost of Labor,,,,,,,,,,,
QBO,False,119,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7991,2022-02-21,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",358,False,NeedToPrint,NotSet,253,2022-02-21 13:20:36,2022-02-24 16:30:36,USD,United States Dollar,,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,16,Promotional,8.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,2.0,Cheque,80688.0
QBO,False,120,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9426,2021-03-06,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",309,False,NeedToPrint,NotSet,284,2021-03-06 00:20:44,2021-03-09 03:30:44,USD,United States Dollar,,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12 Willow Rd.,Menlo Park,CA,94305,37.4495308,-122.1726923,Jalopies@intuit.com,72,Maintenance and Repair,12.0,12 Willow Rd.,Menlo Park,CA,94305.0,37.4495308,-122.1726923,,1.0,Cash,
QBO,False,121,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3007,2023-03-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",746,False,NeedToPrint,NeedToSend,115,2023-03-08 17:40:20,2023-03-11 20:50:20,AUD,Australian Dollar,59.68,38,Ecker Designs,Thank you for your business and have a great day!,9.0,Locked Bag 101,Sydney,NSW,2001,INVALID,INVALID,,50,Sprinklers and Drip Systems,9.0,Locked Bag 101,Sydney,NSW,2001.0,INVALID,INVALID,,1.0,Cash,
QBO,False,122,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5487,2022-02-20,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",212,False,NeedToPrint,NeedToSend,123,2022-02-20 20:46:08,2022-02-23 23:56:08,AUD,Australian Dollar,,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,36,Savings,,,,,,,,,2.0,Cheque,99241.0
QBO,False,123,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3672,2022-11-03,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",426,False,NotSet,NeedToSend,238,2022-11-03 11:40:35,2022-11-06 14:50:35,AUD,Australian Dollar,34.08,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,20,Supplies,,,,,,,,,2.0,Cheque,48230.0
QBO,False,124,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8058,2021-10-28,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",584,False,NeedToPrint,NotSet,281,2021-10-28 23:18:37,2021-11-01 02:28:37,AUD,Australian Dollar,,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,27 Main Road,Sydney,NSW,2001,-33.928982,151.112931,,62,Equipment Rental,,,,,,,,,,,
QBO,False,125,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7453,2023-10-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",408,False,NotSet,NotSet,214,2023-10-10 23:11:17,2023-10-14 02:21:17,AUD,Australian Dollar,32.64,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,9 Temple St,"Melbourne,",VIC,3001,-37.869967,145.093636,,51,Labor,,,,,,,,,,,
QBO,False,126,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1249,2022-07-29,"[{'TxnId': '48', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 300.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Installation of landscape design', 'Amount': 250.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '7', 'name': 'Installation'}, 'UnitPrice': 50, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Garden Rocks', 'Amount': 180.0, 'LinkedTxn': [{'TxnId': '48', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 22.5, 'Qty': 8, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 1005.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 50.25, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 5, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",164,False,NotSet,NeedToSend,29,2022-07-29 23:20:28,2022-08-02 02:30:28,AUD,Australian Dollar,,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,27 Main Road,Sydney,NSW,2001,-33.928982,151.112931,,80,Cost of Goods Sold,,,,,,,,,,,
QBO,False,127,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4499,2021-11-05,"[{'TxnId': '31', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 100.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 100.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",915,False,NotSet,NeedToSend,182,2021-11-05 13:17:45,2021-11-08 16:27:45,AUD,Australian Dollar,73.2,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,27 Main Road,Sydney,NSW,2001,-33.928982,151.112931,,87,Unapplied Cash Payment Income,,,,,,,,,2.0,Cheque,54735.0
QBO,False,128,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4015,2021-03-30,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",268,False,NeedToPrint,NeedToSend,187,2021-03-30 22:21:34,2021-04-03 01:31:34,USD,United States Dollar,21.44,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,370 Easy St.,Middlefield,CA,94482,37.4031672,-122.0642815,Sporting_goods@intuit.com,22,Travel,8.0,370 Easy St.,Middlefield,CA,94482.0,37.4031672,-122.0642815,,1.0,Cash,
QBO,False,129,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4066,2022-04-08,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",297,False,NeedToPrint,NeedToSend,125,2022-04-08 06:20:42,2022-04-11 09:30:42,USD,United States Dollar,23.76,25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,898 Elm St.,Maplewood,NJ,7040,40.7312816,-74.2652908,Sushi@intuit.com,46,Job Materials,26.0,898 Elm St.,Maplewood,NJ,7040.0,40.7312816,-74.2652908,,,,
QBO,False,130,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5862,2022-07-14,"[{'TxnId': '46', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Pest Control Services', 'Amount': 70.0, 'LinkedTxn': [{'TxnId': '46', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 70.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",766,False,NotSet,NotSet,435,2022-07-14 22:35:14,2022-07-18 01:45:14,USD,United States Dollar,,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,500 Red Rock Rd.,Bayshore,CA,94326,INVALID,INVALID,qbwebsamplecompany@yahoo.com,16,Promotional,21.0,500 Red Rock Rd.,Bayshore,CA,94326.0,INVALID,INVALID,,,,
QBO,False,131,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1505,2021-10-08,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 30.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 305.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}, {'Amount': 30.5, 'DetailType': 'DiscountLineDetail', 'DiscountLineDetail': {'PercentBased': True, 'DiscountPercent': 10, 'DiscountAccountRef': {'value': '86', 'name': 'Discounts given'}}}]",184,False,NeedToPrint,NeedToSend,83,2021-10-08 01:48:18,2021-10-11 04:58:18,USD,United States Dollar,,25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,898 Elm St.,Maplewood,NJ,7040,40.7312816,-74.2652908,Sushi@intuit.com,63,Job Materials,26.0,898 Elm St.,Maplewood,NJ,7040.0,40.7312816,-74.2652908,,,,
QBO,False,132,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2875,2021-07-15,"[{'TxnId': '32', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 10, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 750.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",455,False,NeedToPrint,NotSet,400,2021-07-15 02:24:20,2021-07-18 05:34:20,AUD,Australian Dollar,,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,20 Chain Road,Melbourne,VIC,3001,-38.226863,145.180924,,75,Equipment Repairs,,,,,,,,,1.0,Cash,
