TxnDate,NameOf,BillableStatus,Taxable,HourlyRate,Hours,Minutes,Description,domain,sparse,Id,SyncToken,EmployeeRef_value,EmployeeRef_name,CustomerRef_value,CustomerRef_name,ItemRef_value,ItemRef_name,MetaData_CreateTime,MetaData_LastUpdatedTime
2023-04-08,Employee,Billable,False,75,26,23,Weekly Gardening Service,QBO,False,725,0,68,0,22,Shara Barnett,6,Gardening,2023-04-08 06:52:23,2023-04-08 06:52:23
2023-05-18,Employee,HasBeenBilled,False,10,24,12,Sprinkler Pipes,QBO,False,726,0,68,0,20,Red Rock Diner,17,Sprinkler Pipes,2023-05-18 18:37:56,2023-05-18 18:37:56
2021-08-14,Employee,NotBillable,False,0,16,16,Custom Design,QBO,False,727,0,68,0,8,Freeman Sporting Goods:0969 Ocean View Road,4,Design,2021-08-14 09:23:22,2021-08-14 09:23:22
2023-07-02,Employee,NotBillable,False,0,23,20,2 cubic ft. bag,QBO,False,728,1,12,1,49,Kristy Abercrombie,15,Soil,2023-07-02 15:29:37,2023-07-02 15:29:37
2022-06-08,Employee,HasBeenBilled,False,77,14,21,Weekly Gardening Service,QBO,False,729,0,69,0,48,Karna Nisewaner,6,Gardening,2022-06-08 15:09:29,2022-06-08 15:09:29
2023-03-15,Employee,Billable,False,64,6,57,Weekly Gardening Service,QBO,False,730,1,12,1,17,Mark Cho,6,Gardening,2023-03-15 21:15:33,2023-03-15 21:15:33
2022-08-15,Employee,HasBeenBilled,False,17,6,26,Lumber,QBO,False,731,0,68,0,25,Sushi by Katsuyuki,1,Services,2022-08-15 16:45:20,2022-08-15 16:45:20
2022-03-28,Employee,Billable,False,48,28,57,Weekly Gardening Service,QBO,False,732,1,13,1,21,Rondonuwu Fruit and Vegi,6,Gardening,2022-03-28 03:36:48,2022-03-28 03:36:48
2023-10-23,Employee,HasBeenBilled,False,99,3,20,Weekly Gardening Service,QBO,False,733,1,12,1,28,Wedding Planning by Whitney,6,Gardening,2023-10-23 08:26:39,2023-10-23 08:26:39
2021-04-19,Employee,HasBeenBilled,False,61,28,18,Weekly Gardening Service,QBO,False,734,1,12,1,48,Karna Nisewaner,6,Gardening,2021-04-19 15:26:34,2021-04-19 15:26:34
2022-01-28,Employee,HasBeenBilled,False,93,21,44,Weekly Gardening Service,QBO,False,735,1,54,1,32,Benjamin Yeung,6,Gardening,2022-01-28 12:37:58,2022-01-28 12:37:58
2023-08-08,Employee,HasBeenBilled,False,79,19,27,Weekly Gardening Service,QBO,False,736,1,54,1,6,Dylan Sollfrank,6,Gardening,2023-08-08 03:48:52,2023-08-08 03:48:52
2022-07-19,Employee,NotBillable,False,0,20,53,Weekly Gardening Service,QBO,False,737,0,69,0,46,Justine Outland,6,Gardening,2022-07-19 05:58:10,2022-07-19 05:58:10
2021-06-17,Employee,NotBillable,False,0,10,53,Weekly Gardening Service,QBO,False,738,1,12,1,16,Kookies by Kathy,6,Gardening,2021-06-17 10:00:08,2021-06-17 10:00:08
2023-04-22,Employee,NotBillable,False,0,16,6,Weekly Gardening Service,QBO,False,739,1,12,1,12,Jeff's Jalopies,6,Gardening,2023-04-22 02:15:45,2023-04-22 02:15:45
2022-09-18,Employee,HasBeenBilled,False,80,15,7,Sprinkler Pipes,QBO,False,740,0,55,0,54,Oxon Insurance Agency:Oxon - Retreat,17,Sprinkler Pipes,2022-09-18 02:29:11,2022-09-18 02:29:11
2022-10-01,Employee,NotBillable,False,0,27,56,Weekly Gardening Service,QBO,False,741,1,13,1,41,Hazel Robinson,6,Gardening,2022-10-01 14:24:23,2022-10-01 14:24:23
2021-02-07,Employee,Billable,False,56,5,16,Weekly Gardening Service,QBO,False,742,0,69,0,38,Ecker Designs,6,Gardening,2021-02-07 22:40:34,2021-02-07 22:40:34
2023-03-26,Employee,NotBillable,False,0,7,24,Weekly Gardening Service,QBO,False,743,0,55,0,35,Charlie Whitehead,6,Gardening,2023-03-26 01:16:30,2023-03-26 01:16:30
2023-10-17,Employee,HasBeenBilled,False,50,7,0,Pest Control Services,QBO,False,744,1,12,1,44,Jen Zaccarella,10,Pest Control,2023-10-17 03:22:26,2023-10-17 03:22:26
2022-09-10,Employee,NotBillable,False,0,21,27,Custom Design,QBO,False,745,0,68,0,17,Mark Cho,4,Design,2022-09-10 16:08:53,2022-09-10 16:08:53
2022-11-11,Employee,NotBillable,False,0,22,9,Rock Fountain,QBO,False,746,1,12,1,5,Dukes Basketball Camp,5,Rock Fountain,2022-11-11 20:49:46,2022-11-11 20:49:46
2021-12-01,Employee,HasBeenBilled,False,37,27,11,Weekly Gardening Service,QBO,False,747,1,54,1,46,Justine Outland,6,Gardening,2021-12-01 13:35:57,2021-12-01 13:35:57
2023-01-13,Employee,NotBillable,False,0,20,33,Pest Control Services,QBO,False,748,1,54,1,20,Red Rock Diner,10,Pest Control,2023-01-13 22:29:06,2023-01-13 22:29:06
2023-03-16,Employee,NotBillable,False,0,15,54,Custom Design,QBO,False,749,0,68,0,31,Alex Blakey,4,Design,2023-03-16 07:33:03,2023-03-16 07:33:03
2021-05-30,Employee,Billable,False,30,19,11,Custom Design,QBO,False,750,1,13,1,27,Video Games by Dan,4,Design,2021-05-30 03:13:51,2021-05-30 03:13:51
2023-04-07,Employee,HasBeenBilled,False,48,26,1,Weekly Gardening Service,QBO,False,751,0,67,0,47,Kari Steblay,6,Gardening,2023-04-07 13:55:46,2023-04-07 13:55:46
2021-12-18,Employee,HasBeenBilled,False,42,3,31,2 cubic ft. bag,QBO,False,752,0,69,0,11,Gevelber Photography,15,Soil,2021-12-18 21:16:40,2021-12-18 21:16:40
2021-02-15,Employee,NotBillable,False,0,29,58,Rock Fountain,QBO,False,753,1,13,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,5,Rock Fountain,2021-02-15 16:06:14,2021-02-15 16:06:14
2023-04-01,Employee,Billable,False,64,5,11,Weekly Gardening Service,QBO,False,754,1,54,1,16,Kookies by Kathy,6,Gardening,2023-04-01 06:04:39,2023-04-01 06:04:39
2022-06-11,Employee,HasBeenBilled,False,14,21,40,Weekly Gardening Service,QBO,False,755,1,12,1,53,Oxon Insurance Agency,6,Gardening,2022-06-11 06:20:56,2022-06-11 06:20:56
2023-02-28,Employee,Billable,False,61,5,40,Sprinkler Heads,QBO,False,756,1,54,1,6,Dylan Sollfrank,16,Sprinkler Heads,2023-02-28 07:45:06,2023-02-28 07:45:06
2021-12-06,Employee,Billable,False,83,8,10,Custom Design,QBO,False,757,0,69,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,4,Design,2021-12-06 23:53:18,2021-12-06 23:53:18
2023-05-17,Employee,HasBeenBilled,False,22,12,16,Tree and Shrub Trimming,QBO,False,758,1,54,1,44,Jen Zaccarella,18,Trimming,2023-05-17 11:15:22,2023-05-17 11:15:22
2022-02-16,Employee,NotBillable,False,0,3,29,Sod,QBO,False,759,0,69,0,34,Chadha's Consultants,14,Sod,2022-02-16 16:00:57,2022-02-16 16:00:57
2022-07-19,Employee,Billable,False,15,12,58,Sprinkler Heads,QBO,False,760,0,68,0,39,Froilan Rosqueta,16,Sprinkler Heads,2022-07-19 16:53:40,2022-07-19 16:53:40
2022-09-08,Employee,HasBeenBilled,False,52,15,25,Tree and Shrub Trimming,QBO,False,761,1,54,1,47,Kari Steblay,18,Trimming,2022-09-08 23:31:34,2022-09-08 23:31:34
2022-07-13,Employee,Billable,False,52,18,40,Weekly Gardening Service,QBO,False,762,1,54,1,14,Kate Whelan,6,Gardening,2022-07-13 20:16:14,2022-07-13 20:16:14
2021-02-24,Employee,NotBillable,False,0,10,52,Weekly Gardening Service,QBO,False,763,1,54,1,24,Sonnenschein Family Store,6,Gardening,2021-02-24 17:41:26,2021-02-24 17:41:26
2023-04-03,Employee,HasBeenBilled,False,78,18,56,Weekly Gardening Service,QBO,False,764,1,13,1,50,Lew Plumbing,6,Gardening,2023-04-03 19:46:23,2023-04-03 19:46:23
2023-07-08,Employee,NotBillable,False,0,13,42,Weekly Gardening Service,QBO,False,765,0,68,0,52,Nadia Phillipchuk,6,Gardening,2023-07-08 07:49:18,2023-07-08 07:49:18
2023-04-24,Employee,HasBeenBilled,False,32,4,15,Lumber,QBO,False,766,1,12,1,42,Himateja Madala,1,Services,2023-04-24 15:38:35,2023-04-24 15:38:35
2023-03-31,Employee,Billable,False,79,14,36,Weekly Gardening Service,QBO,False,767,0,69,0,48,Karna Nisewaner,6,Gardening,2023-03-31 06:07:03,2023-03-31 06:07:03
2021-12-26,Employee,NotBillable,False,0,16,58,Weekly Gardening Service,QBO,False,768,0,67,0,49,Kristy Abercrombie,6,Gardening,2021-12-26 15:28:43,2021-12-26 15:28:43
2022-02-16,Employee,Billable,False,75,5,2,Custom Design,QBO,False,769,0,55,0,3,Cool Cars,4,Design,2022-02-16 14:14:25,2022-02-16 14:14:25
2023-05-02,Employee,Billable,False,86,10,18,Weekly Gardening Service,QBO,False,770,0,55,0,36,Cheng-Cheng Lok,6,Gardening,2023-05-02 23:25:20,2023-05-02 23:25:20
2022-10-20,Employee,HasBeenBilled,False,42,20,29,Sprinkler Heads,QBO,False,771,0,67,0,25,Sushi by Katsuyuki,16,Sprinkler Heads,2022-10-20 06:31:09,2022-10-20 06:31:09
2023-09-19,Employee,HasBeenBilled,False,66,24,29,Weekly Gardening Service,QBO,False,772,0,55,0,4,Diego Rodriguez,6,Gardening,2023-09-19 05:40:38,2023-09-19 05:40:38
2023-09-27,Employee,NotBillable,False,0,5,19,Pest Control Services,QBO,False,773,0,69,0,9,Freeman Sporting Goods:55 Twin Lane,10,Pest Control,2023-09-27 16:58:05,2023-09-27 16:58:05
2021-09-18,Employee,HasBeenBilled,False,87,30,2,Rock Fountain,QBO,False,774,1,12,1,43,Jacint Tumacder,5,Rock Fountain,2021-09-18 17:10:20,2021-09-18 17:10:20
2021-12-30,Employee,HasBeenBilled,False,25,6,25,Custom Design,QBO,False,775,0,68,0,15,Pye's Cakes,4,Design,2021-12-30 19:29:55,2021-12-30 19:29:55
2021-05-17,Employee,Billable,False,60,13,16,Custom Design,QBO,False,776,1,54,1,11,Gevelber Photography,4,Design,2021-05-17 18:05:57,2021-05-17 18:05:57
2021-03-13,Employee,HasBeenBilled,False,48,14,37,Sprinkler Pipes,QBO,False,777,0,67,0,25,Sushi by Katsuyuki,17,Sprinkler Pipes,2021-03-13 20:32:08,2021-03-13 20:32:08
2022-03-14,Employee,NotBillable,False,0,12,41,Weekly Gardening Service,QBO,False,778,0,69,0,31,Alex Blakey,6,Gardening,2022-03-14 01:34:51,2022-03-14 01:34:51
2023-11-17,Employee,NotBillable,False,0,14,48,Rock Fountain,QBO,False,779,0,69,0,38,Ecker Designs,5,Rock Fountain,2023-11-17 07:43:00,2023-11-17 07:43:00
2023-10-18,Employee,Billable,False,86,25,55,Weekly Gardening Service,QBO,False,780,1,12,1,21,Rondonuwu Fruit and Vegi,6,Gardening,2023-10-18 04:40:15,2023-10-18 04:40:15
2022-08-06,Employee,Billable,False,43,21,17,Tree and Shrub Trimming,QBO,False,781,1,54,1,22,Shara Barnett,18,Trimming,2022-08-06 06:39:15,2022-08-06 06:39:15
2023-11-18,Employee,HasBeenBilled,False,34,7,22,Weekly Gardening Service,QBO,False,782,1,54,1,31,Alex Blakey,6,Gardening,2023-11-18 00:56:39,2023-11-18 00:56:39
2021-08-05,Employee,NotBillable,False,0,24,29,Sod,QBO,False,783,1,54,1,14,Kate Whelan,14,Sod,2021-08-05 03:43:35,2021-08-05 03:43:35
2023-03-20,Employee,Billable,False,80,12,39,Custom Design,QBO,False,784,1,12,1,4,Diego Rodriguez,4,Design,2023-03-20 18:48:18,2023-03-20 18:48:18
2021-05-28,Employee,NotBillable,False,0,18,12,Custom Design,QBO,False,785,0,67,0,41,Hazel Robinson,4,Design,2021-05-28 17:14:13,2021-05-28 17:14:13
2021-12-02,Employee,Billable,False,79,4,45,Weekly Gardening Service,QBO,False,786,1,13,1,17,Mark Cho,6,Gardening,2021-12-02 12:30:03,2021-12-02 12:30:03
2021-11-19,Employee,NotBillable,False,0,19,49,Weekly Gardening Service,QBO,False,787,1,12,1,24,Sonnenschein Family Store,6,Gardening,2021-11-19 03:17:38,2021-11-19 03:17:38
2023-05-18,Employee,Billable,False,49,3,8,Custom Design,QBO,False,788,0,69,0,2,Bill's Windsurf Shop,4,Design,2023-05-18 17:37:40,2023-05-18 17:37:40
2021-02-22,Employee,HasBeenBilled,False,38,28,16,Weekly Gardening Service,QBO,False,789,0,67,0,34,Chadha's Consultants,6,Gardening,2021-02-22 21:14:37,2021-02-22 21:14:37
2021-03-24,Employee,Billable,False,71,7,1,Weekly Gardening Service,QBO,False,790,0,69,0,38,Ecker Designs,6,Gardening,2021-03-24 23:24:48,2021-03-24 23:24:48
2021-01-22,Employee,Billable,False,16,2,11,Custom Design,QBO,False,791,0,68,0,1,Amy's Bird Sanctuary,4,Design,2021-01-22 14:08:15,2021-01-22 14:08:15
2021-08-14,Employee,Billable,False,91,6,52,Sprinkler Heads,QBO,False,792,1,13,1,40,Gorman Ho,16,Sprinkler Heads,2021-08-14 16:40:27,2021-08-14 16:40:27
2023-01-07,Employee,Billable,False,100,4,13,Sod,QBO,False,793,0,69,0,30,Adwin Ko,14,Sod,2023-01-07 00:35:55,2023-01-07 00:35:55
2023-04-25,Employee,NotBillable,False,0,2,26,Sprinkler Heads,QBO,False,794,1,13,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,16,Sprinkler Heads,2023-04-25 18:01:49,2023-04-25 18:01:49
2023-11-12,Employee,NotBillable,False,0,9,21,Weekly Gardening Service,QBO,False,795,1,13,1,55,Oxon Insurance Agency:Oxon -- Holiday Party,6,Gardening,2023-11-12 11:47:53,2023-11-12 11:47:53
2023-12-06,Employee,Billable,False,75,12,33,Weekly Gardening Service,QBO,False,796,1,12,1,30,Adwin Ko,6,Gardening,2023-12-06 07:30:07,2023-12-06 07:30:07
2022-03-28,Employee,HasBeenBilled,False,81,9,45,Lumber,QBO,False,797,1,13,1,50,Lew Plumbing,1,Services,2022-03-28 22:32:43,2022-03-28 22:32:43
2022-08-01,Employee,HasBeenBilled,False,94,29,24,Sprinkler Heads,QBO,False,798,0,55,0,47,Kari Steblay,16,Sprinkler Heads,2022-08-01 05:44:30,2022-08-01 05:44:30
2021-09-04,Employee,HasBeenBilled,False,81,17,4,Custom Design,QBO,False,799,1,13,1,41,Hazel Robinson,4,Design,2021-09-04 13:38:44,2021-09-04 13:38:44
2021-05-23,Employee,Billable,False,32,29,36,Lumber,QBO,False,800,1,13,1,13,John Melton,1,Services,2021-05-23 14:55:19,2021-05-23 14:55:19
2022-05-11,Employee,Billable,False,16,18,25,Weekly Gardening Service,QBO,False,801,1,12,1,40,Gorman Ho,6,Gardening,2022-05-11 17:05:25,2022-05-11 17:05:25
2023-05-26,Employee,Billable,False,51,26,50,Custom Design,QBO,False,802,0,55,0,18,Paulsen Medical Supplies,4,Design,2023-05-26 20:20:34,2023-05-26 20:20:34
2021-05-23,Employee,NotBillable,False,0,12,21,Weekly Gardening Service,QBO,False,803,0,68,0,37,Clement's Cleaners,6,Gardening,2021-05-23 14:06:59,2021-05-23 14:06:59
2021-06-04,Employee,NotBillable,False,0,5,1,Weekly Gardening Service,QBO,False,804,1,12,1,52,Nadia Phillipchuk,6,Gardening,2021-06-04 09:59:20,2021-06-04 09:59:20
2021-10-04,Employee,HasBeenBilled,False,14,29,8,Weekly Gardening Service,QBO,False,805,1,12,1,16,Kookies by Kathy,6,Gardening,2021-10-04 20:42:33,2021-10-04 20:42:33
2020-12-21,Employee,Billable,False,18,20,24,Custom Design,QBO,False,806,0,55,0,12,Jeff's Jalopies,4,Design,2020-12-21 05:59:34,2020-12-21 05:59:34
2023-05-28,Employee,Billable,False,15,6,48,Weekly Gardening Service,QBO,False,807,0,55,0,4,Diego Rodriguez,6,Gardening,2023-05-28 05:27:52,2023-05-28 05:27:52
2021-12-25,Employee,Billable,False,10,30,56,Weekly Gardening Service,QBO,False,808,1,13,1,51,Moturu Tapasvi,6,Gardening,2021-12-25 22:00:44,2021-12-25 22:00:44
2022-05-20,Employee,NotBillable,False,0,5,54,Custom Design,QBO,False,809,1,54,1,42,Himateja Madala,4,Design,2022-05-20 00:30:41,2022-05-20 00:30:41
2021-09-21,Employee,NotBillable,False,0,11,45,Concrete for fountain installation,QBO,False,810,0,55,0,5,Dukes Basketball Camp,3,Concrete,2021-09-21 09:50:09,2021-09-21 09:50:09
2021-01-24,Employee,NotBillable,False,0,17,55,Rock Fountain,QBO,False,811,1,54,1,52,Nadia Phillipchuk,5,Rock Fountain,2021-01-24 07:55:03,2021-01-24 07:55:03
2023-03-04,Employee,Billable,False,26,7,35,Sod,QBO,False,812,1,54,1,6,Dylan Sollfrank,14,Sod,2023-03-04 17:41:22,2023-03-04 17:41:22
2021-05-31,Employee,Billable,False,96,4,57,Sod,QBO,False,813,1,12,1,42,Himateja Madala,14,Sod,2021-05-31 19:33:18,2021-05-31 19:33:18
2023-07-08,Employee,Billable,False,38,17,15,Sprinkler Heads,QBO,False,814,1,13,1,53,Oxon Insurance Agency,16,Sprinkler Heads,2023-07-08 16:58:50,2023-07-08 16:58:50
2022-03-01,Employee,HasBeenBilled,False,24,10,10,Weekly Gardening Service,QBO,False,815,1,13,1,12,Jeff's Jalopies,6,Gardening,2022-03-01 21:34:06,2022-03-01 21:34:06
2022-06-12,Employee,HasBeenBilled,False,99,11,11,Weekly Gardening Service,QBO,False,816,0,55,0,35,Charlie Whitehead,6,Gardening,2022-06-12 13:39:21,2022-06-12 13:39:21
2022-07-04,Employee,NotBillable,False,0,9,59,Lumber,QBO,False,817,1,13,1,24,Sonnenschein Family Store,1,Services,2022-07-04 01:26:06,2022-07-04 01:26:06
2023-01-21,Employee,NotBillable,False,0,12,29,Weekly Gardening Service,QBO,False,818,1,12,1,46,Justine Outland,6,Gardening,2023-01-21 22:21:29,2023-01-21 22:21:29
2023-08-30,Employee,NotBillable,False,0,3,60,Sprinkler Pipes,QBO,False,819,0,55,0,15,Pye's Cakes,17,Sprinkler Pipes,2023-08-30 16:09:22,2023-08-30 16:09:22
2021-02-27,Employee,HasBeenBilled,False,20,10,53,Sprinkler Heads,QBO,False,820,0,67,0,16,Kookies by Kathy,16,Sprinkler Heads,2021-02-27 02:37:04,2021-02-27 02:37:04
2022-11-16,Employee,Billable,False,66,28,2,Sod,QBO,False,821,0,67,0,50,Lew Plumbing,14,Sod,2022-11-16 00:46:59,2022-11-16 00:46:59
2021-05-08,Employee,HasBeenBilled,False,73,17,11,Sod,QBO,False,822,0,67,0,35,Charlie Whitehead,14,Sod,2021-05-08 05:56:57,2021-05-08 05:56:57
2021-02-13,Employee,HasBeenBilled,False,56,6,50,Sprinkler Heads,QBO,False,823,0,68,0,1,Amy's Bird Sanctuary,16,Sprinkler Heads,2021-02-13 09:36:29,2021-02-13 09:36:29
2021-07-12,Employee,Billable,False,78,23,59,Sod,QBO,False,824,0,67,0,3,Cool Cars,14,Sod,2021-07-12 11:39:19,2021-07-12 11:39:19
2021-12-24,Employee,HasBeenBilled,False,15,4,25,Weekly Gardening Service,QBO,False,825,0,69,0,29,Weiskopf Consulting,6,Gardening,2021-12-24 15:03:57,2021-12-24 15:03:57
2022-10-19,Employee,HasBeenBilled,False,86,25,14,Rock Fountain,QBO,False,826,0,68,0,20,Red Rock Diner,5,Rock Fountain,2022-10-19 16:31:46,2022-10-19 16:31:46
2022-07-21,Employee,Billable,False,76,3,35,Weekly Gardening Service,QBO,False,827,0,55,0,49,Kristy Abercrombie,6,Gardening,2022-07-21 12:02:31,2022-07-21 12:02:31
2021-03-07,Employee,NotBillable,False,0,13,22,Pest Control Services,QBO,False,828,0,67,0,16,Kookies by Kathy,10,Pest Control,2021-03-07 07:26:06,2021-03-07 07:26:06
2023-07-14,Employee,Billable,False,19,27,24,Weekly Gardening Service,QBO,False,829,1,13,1,41,Hazel Robinson,6,Gardening,2023-07-14 20:41:26,2023-07-14 20:41:26
2021-04-21,Employee,HasBeenBilled,False,35,3,25,Weekly Gardening Service,QBO,False,830,0,69,0,16,Kookies by Kathy,6,Gardening,2021-04-21 10:10:11,2021-04-21 10:10:11
2023-05-09,Employee,Billable,False,29,30,59,Rock Fountain,QBO,False,831,1,12,1,23,Shara Barnett:Barnett Design,5,Rock Fountain,2023-05-09 23:13:33,2023-05-09 23:13:33
2021-10-06,Employee,NotBillable,False,0,26,35,Weekly Gardening Service,QBO,False,832,0,68,0,10,Geeta Kalapatapu,6,Gardening,2021-10-06 23:33:19,2021-10-06 23:33:19
2023-11-14,Employee,HasBeenBilled,False,74,16,36,Weekly Gardening Service,QBO,False,833,0,69,0,18,Paulsen Medical Supplies,6,Gardening,2023-11-14 09:46:37,2023-11-14 09:46:37
2023-01-20,Employee,HasBeenBilled,False,24,27,27,Weekly Gardening Service,QBO,False,834,1,12,1,9,Freeman Sporting Goods:55 Twin Lane,6,Gardening,2023-01-20 07:34:27,2023-01-20 07:34:27
2023-04-10,Employee,HasBeenBilled,False,34,12,52,Weekly Gardening Service,QBO,False,835,1,13,1,56,Rob deMontarnal,6,Gardening,2023-04-10 13:53:23,2023-04-10 13:53:23
2021-07-19,Employee,HasBeenBilled,False,65,22,23,Sprinkler Heads,QBO,False,836,1,54,1,19,Rago Travel Agency,16,Sprinkler Heads,2021-07-19 01:26:45,2021-07-19 01:26:45
2022-10-07,Employee,NotBillable,False,0,19,55,Weekly Gardening Service,QBO,False,837,1,12,1,36,Cheng-Cheng Lok,6,Gardening,2022-10-07 09:18:32,2022-10-07 09:18:32
2022-06-18,Employee,HasBeenBilled,False,24,7,0,Concrete for fountain installation,QBO,False,838,0,69,0,8,Freeman Sporting Goods:0969 Ocean View Road,3,Concrete,2022-06-18 19:25:00,2022-06-18 19:25:00
2021-01-04,Employee,Billable,False,18,20,54,Weekly Gardening Service,QBO,False,839,0,55,0,5,Dukes Basketball Camp,6,Gardening,2021-01-04 02:07:48,2021-01-04 02:07:48
2022-04-27,Employee,Billable,False,28,7,9,Weekly Gardening Service,QBO,False,840,1,12,1,6,Dylan Sollfrank,6,Gardening,2022-04-27 11:39:38,2022-04-27 11:39:38
2022-07-14,Employee,NotBillable,False,0,24,22,Rock Fountain,QBO,False,841,0,67,0,1,Amy's Bird Sanctuary,5,Rock Fountain,2022-07-14 19:28:20,2022-07-14 19:28:20
2022-07-09,Employee,Billable,False,96,4,29,Weekly Gardening Service,QBO,False,842,0,67,0,2,Bill's Windsurf Shop,6,Gardening,2022-07-09 18:54:24,2022-07-09 18:54:24
2020-12-10,Employee,Billable,False,10,9,39,Rock Fountain,QBO,False,843,0,68,0,40,Gorman Ho,5,Rock Fountain,2020-12-10 23:54:11,2020-12-10 23:54:11
2021-08-29,Employee,NotBillable,False,0,23,24,Rock Fountain,QBO,False,844,0,69,0,15,Pye's Cakes,5,Rock Fountain,2021-08-29 00:59:45,2021-08-29 00:59:45
2022-05-13,Employee,NotBillable,False,0,23,35,Weekly Gardening Service,QBO,False,845,0,69,0,33,Cathy Quon,6,Gardening,2022-05-13 01:53:13,2022-05-13 01:53:13
2021-08-26,Employee,NotBillable,False,0,23,29,Weekly Gardening Service,QBO,False,846,1,54,1,13,John Melton,6,Gardening,2021-08-26 07:28:04,2021-08-26 07:28:04
2022-09-01,Employee,Billable,False,33,29,57,Weekly Gardening Service,QBO,False,847,0,69,0,32,Benjamin Yeung,6,Gardening,2022-09-01 18:02:05,2022-09-01 18:02:05
2022-05-20,Employee,HasBeenBilled,False,11,25,21,Custom Design,QBO,False,848,0,55,0,18,Paulsen Medical Supplies,4,Design,2022-05-20 06:58:42,2022-05-20 06:58:42
2023-08-23,Employee,HasBeenBilled,False,60,10,29,Pest Control Services,QBO,False,849,1,54,1,54,Oxon Insurance Agency:Oxon - Retreat,10,Pest Control,2023-08-23 17:14:20,2023-08-23 17:14:20
2022-06-23,Employee,Billable,False,68,28,46,Weekly Gardening Service,QBO,False,850,0,55,0,11,Gevelber Photography,6,Gardening,2022-06-23 06:50:09,2022-06-23 06:50:09
2023-05-10,Employee,HasBeenBilled,False,26,9,7,2 cubic ft. bag,QBO,False,851,0,55,0,14,Kate Whelan,15,Soil,2023-05-10 13:02:19,2023-05-10 13:02:19
2022-11-04,Employee,NotBillable,False,0,12,34,Weekly Gardening Service,QBO,False,852,0,67,0,23,Shara Barnett:Barnett Design,6,Gardening,2022-11-04 20:35:15,2022-11-04 20:35:15
2021-11-05,Employee,HasBeenBilled,False,36,23,0,Lumber,QBO,False,853,1,54,1,15,Pye's Cakes,1,Services,2021-11-05 00:15:48,2021-11-05 00:15:48
2022-04-18,Employee,NotBillable,False,0,28,37,2 cubic ft. bag,QBO,False,854,0,69,0,5,Dukes Basketball Camp,15,Soil,2022-04-18 19:48:41,2022-04-18 19:48:41
2023-12-08,Employee,Billable,False,28,12,15,Tree and Shrub Trimming,QBO,False,855,0,68,0,47,Kari Steblay,18,Trimming,2023-12-08 05:16:25,2023-12-08 05:16:25
2023-10-07,Employee,HasBeenBilled,False,19,9,27,Sod,QBO,False,856,1,54,1,22,Shara Barnett,14,Sod,2023-10-07 23:45:26,2023-10-07 23:45:26
2021-04-05,Employee,Billable,False,64,22,58,Weekly Gardening Service,QBO,False,857,0,55,0,14,Kate Whelan,6,Gardening,2021-04-05 18:44:06,2021-04-05 18:44:06
2023-02-23,Employee,Billable,False,86,2,39,Custom Design,QBO,False,858,0,67,0,27,Video Games by Dan,4,Design,2023-02-23 13:31:49,2023-02-23 13:31:49
2021-03-13,Employee,Billable,False,67,29,18,Lumber,QBO,False,859,0,55,0,31,Alex Blakey,1,Services,2021-03-13 16:55:27,2021-03-13 16:55:27
2023-09-15,Employee,HasBeenBilled,False,97,2,49,Custom Design,QBO,False,860,0,67,0,23,Shara Barnett:Barnett Design,4,Design,2023-09-15 19:14:59,2023-09-15 19:14:59
2021-08-19,Employee,Billable,False,64,11,34,Weekly Gardening Service,QBO,False,861,0,67,0,41,Hazel Robinson,6,Gardening,2021-08-19 05:45:44,2021-08-19 05:45:44
2021-12-09,Employee,HasBeenBilled,False,33,28,54,Weekly Gardening Service,QBO,False,862,0,69,0,46,Justine Outland,6,Gardening,2021-12-09 18:48:24,2021-12-09 18:48:24
2022-03-28,Employee,Billable,False,51,3,22,Weekly Gardening Service,QBO,False,863,0,67,0,34,Chadha's Consultants,6,Gardening,2022-03-28 12:46:08,2022-03-28 12:46:08
2021-01-11,Employee,NotBillable,False,0,2,7,Weekly Gardening Service,QBO,False,864,0,68,0,34,Chadha's Consultants,6,Gardening,2021-01-11 01:45:44,2021-01-11 01:45:44
2022-03-22,Employee,Billable,False,36,2,54,Weekly Gardening Service,QBO,False,865,0,55,0,5,Dukes Basketball Camp,6,Gardening,2022-03-22 20:01:26,2022-03-22 20:01:26
2023-05-16,Employee,HasBeenBilled,False,39,12,36,Weekly Gardening Service,QBO,False,866,1,13,1,24,Sonnenschein Family Store,6,Gardening,2023-05-16 07:59:33,2023-05-16 07:59:33
2021-11-15,Employee,NotBillable,False,0,12,32,Lumber,QBO,False,867,0,69,0,38,Ecker Designs,1,Services,2021-11-15 07:21:27,2021-11-15 07:21:27
2021-10-20,Employee,Billable,False,79,9,47,Weekly Gardening Service,QBO,False,868,0,69,0,48,Karna Nisewaner,6,Gardening,2021-10-20 04:37:48,2021-10-20 04:37:48
2023-03-04,Employee,NotBillable,False,0,7,52,Rock Fountain,QBO,False,869,1,13,1,48,Karna Nisewaner,5,Rock Fountain,2023-03-04 19:08:59,2023-03-04 19:08:59
2020-12-10,Employee,HasBeenBilled,False,35,23,5,2 cubic ft. bag,QBO,False,870,1,13,1,30,Adwin Ko,15,Soil,2020-12-10 04:51:56,2020-12-10 04:51:56
